Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
8928	-92.68616	-126.1116	33.42541	0.0154172	0.0101361	0.0554078	0.113473	0.0457437	0.0176456	0.0441902	0.124265	0.0175379	0.0492351	0.0286898	0.0222473	0.0168216	0.0148782	0.00177145	0.24875	0.00959755	0.0804841	0.0163488	0.0356969	0.0372828	0.0242363	0.00369049	0.0594542	0.0496925	0.0160674	0.0467857	0.000578193	0.00250714	0.419342	0.654524	0.876137	1.14137	1.52783	2.38469	0.628396	0.0127559	0.00838641	0.0458434	0.0938857	0.0378475	0.0145996	0.0365621	0.102815	0.0145106	0.0407362	0.0237375	0.018407	0.0139179	0.0123099	0.00146567	0.205811	0.00794084	0.0665911	0.0135267	0.0295349	0.0308471	0.0200527	0.00305345	0.0491913	0.0411147	0.0132939	0.0387096	0.000478386	0.00207436	0.228555	0.771445	0.2285546	1.208632
8964	-88.81691	-122.8457	34.02877	0.00204388	0.0325968	0.0592924	0.0170934	0.00341395	0.0206124	0.119952	0.0715647	0.0215994	0.0196392	0.0407509	0.00213704	0.065346	0.0531832	0.0198366	0.1091	0.052175	0.0334446	0.00939558	0.0177386	0.0133768	0.0225409	0.00216577	0.0617381	0.114368	0.0131623	0.0982115	0.00947895	0.0572309	0.898248	0.949011	0.983805	1.01646	1.05373	1.11328	0.07759162	0.00175714	0.0280237	0.050974	0.0146953	0.00293499	0.0177206	0.103123	0.0615246	0.0185691	0.0168839	0.0350337	0.00183723	0.0561783	0.0457219	0.0170536	0.0937938	0.0448552	0.0287526	0.00807743	0.01525	0.0115001	0.0193785	0.00186192	0.0530766	0.0983232	0.0113157	0.084433	0.00814911	0.0492017	0.188611	0.811389	0.1886114	1.163189
9000	-103.8395	-137.4833	33.64381	0.00832213	0.00796054	0.00338965	0.000665954	0.0107561	0.00268987	0.0391211	0.00849714	0.00660326	0.0108725	0.022573	0.0139607	0.0221716	0.0225894	0.047843	0.0238209	0.0183837	0.00170483	0.0434062	0.00810443	0.0165912	0.0357492	0.00747955	0.0210791	0.00406009	0.00635915	0.00778038	0.024987	0.0656525	0.270921	0.528927	0.819794	1.21982	1.89062	3.69112	0.9442766	0.016217	0.0155124	0.00660526	0.00129771	0.0209599	0.00524164	0.0762335	0.016558	0.0128675	0.0211867	0.0439871	0.0272046	0.0432048	0.044019	0.0932295	0.0464188	0.0358235	0.00332213	0.0845838	0.0157928	0.0323305	0.0696629	0.0145751	0.041076	0.00791172	0.0123918	0.0151613	0.0486911	0.127934	0.489638	0.510362	0.4896377	0.5131742
9036	-92.66941	-126.0477	33.37829	0.00113698	0.00537687	0.00511136	0.00306881	0.00875532	0.000131018	0.0215888	0.0335799	0.00542321	0.0250155	0.00922658	0.00920307	0.0329484	0.0652992	0.00133476	0.0552044	0.00290972	0.00217865	0.0181381	0.00895719	0.0130768	0.0178564	0.000335261	0.00986234	0.00553388	0.0133757	0.04431	0.0059961	0.0170645	0.189471	0.444279	0.776381	1.28803	2.25084	5.27785	1.202839	0.00257236	0.0121649	0.0115642	0.00694302	0.0198085	0.000296422	0.0488436	0.0759728	0.0122697	0.0565964	0.0208747	0.0208215	0.0745442	0.147736	0.00301983	0.124897	0.00658309	0.00492908	0.0410365	0.0202652	0.0295856	0.0403992	0.00075851	0.022313	0.0125201	0.0302618	0.100249	0.0135659	0.0386076	0.440195	0.559805	0.4401946	0.4419989
9072	-92.18262	-124.9622	32.77954	0.00670651	0.00628692	0.0196683	0.00611627	0.0142962	0.0845421	0.00361617	0.196163	0.00419607	0.0873889	0.0407498	0.000572202	0.0206499	0.143136	0.0595586	0.141637	0.221127	0.0948244	0.0680681	0.00458543	0.0102832	0.0940944	0.0178449	0.0851748	0.0101714	0.0400091	0.108418	0.00299978	0.0979736	0.409506	0.646991	0.872979	1.1455	1.54562	2.44196	0.6455579	0.00396634	0.00371818	0.0116321	0.00361726	0.00845502	0.0499995	0.00213866	0.116014	0.00248162	0.0516832	0.0241001	0.000338409	0.0122126	0.0846528	0.0352239	0.0837666	0.130778	0.0560807	0.0402566	0.00271189	0.00608164	0.0556489	0.0105538	0.0503737	0.00601554	0.023662	0.06412	0.00177411	0.0579431	0.207593	0.792407	0.2075929	1.690858
9108	-86.24583	-120.1026	33.8568	0.00426548	0.0207803	0.00161908	0.00759567	0.00999762	0.0176842	0.060134	0.171949	0.0224276	0.0128071	0.0235452	0.0395149	0.0332648	0.0228521	0.0300011	0.115984	0.00170805	0.0181573	0.055018	0.0102593	0.0106918	0.0870247	0.0224532	0.0479572	0.0494176	0.0385942	0.0570508	0.0286961	0.00747098	0.578739	0.765883	0.920155	1.08677	1.30568	1.72789	0.3954489	0.00414558	0.0201962	0.00157357	0.00738217	0.0097166	0.0171871	0.0584437	0.167116	0.0217972	0.0124471	0.0228834	0.0384042	0.0323298	0.0222098	0.0291578	0.112724	0.00166004	0.017647	0.0534715	0.00997096	0.0103913	0.0845786	0.0218221	0.0466092	0.0480286	0.0375094	0.0554472	0.0278895	0.00726098	0.351453	0.648547	0.3514534	1.028922
9144	-93.20662	-127.0893	33.88272	0.036706	0.062102	0.00861256	0.0064367	0.0307285	0.012447	0.0543427	0.0960119	0.000670206	0.0137442	0.0567731	0.0070687	0.00400732	0.0940411	0.097204	0.257983	0.0384065	0.00309322	0.0908192	0.0117102	0.0355768	0.021464	0.0110153	0.0235701	0.0320962	0.0320999	0.0229322	0.0568152	0.0597661	0.885588	0.942464	0.981683	1.01866	1.06105	1.12919	0.08785554	0.028716	0.0485838	0.00673781	0.00503558	0.0240396	0.0097376	0.0425136	0.0751123	0.000524318	0.0107524	0.0444149	0.00553001	0.00313502	0.0735705	0.0760449	0.201826	0.0300463	0.0024199	0.07105	0.0091612	0.0278326	0.0167918	0.00861756	0.0184395	0.0251096	0.0251125	0.0179404	0.0444478	0.0467564	0.326508	0.673492	0.3265075	1.278244
9180	-93.25032	-126.0076	32.75726	0.00128295	0.0200824	0.0607979	0.016379	0.0132403	0.0162267	0.00305161	0.130549	0.0342227	0.0488233	0.0588638	0.0315449	0.0563228	0.0717614	0.156945	0.124004	0.130532	0.04881	0.100587	0.0139477	0.0843907	0.0289014	0.190914	0.0692786	0.149409	0.0930226	0.0526358	0.0650565	0.0452147	0.623674	0.794329	0.930683	1.07448	1.25892	1.6034	0.3413811	0.000669322	0.0104771	0.0317185	0.00854501	0.00690751	0.00846552	0.00159204	0.0681077	0.0178541	0.0254713	0.0307095	0.0164571	0.0293838	0.0374382	0.0818789	0.0646932	0.0680989	0.0254643	0.0524764	0.00727657	0.0440269	0.015078	0.0996006	0.0361429	0.0779471	0.0485302	0.0274603	0.0339402	0.0235887	0.141904	0.858096	0.1419038	1.916796
9216	-99.38474	-133.6415	34.25677	0.033717	0.0772699	0.0216832	0.00676689	0.0222331	0.0549241	0.00607598	0.00454411	0.00830272	0.00282167	0.0268861	0.0102223	0.0155722	0.0556729	0.0715735	0.154402	0.056641	0.0374999	0.0219704	0.0296535	0.076783	0.0735703	0.0314566	0.022161	0.00244808	0.00882681	0.0384613	0.0070111	0.0196567	0.964689	0.98262	0.994545	1.00548	1.01769	1.0366	0.0259939	0.0337572	0.0773621	0.0217091	0.00677496	0.0222597	0.0549897	0.00608323	0.00454954	0.00831263	0.00282504	0.0269182	0.0102345	0.0155908	0.0557394	0.0716589	0.154587	0.0567087	0.0375447	0.0219966	0.0296889	0.0768746	0.0736581	0.0314942	0.0221875	0.002451	0.00883734	0.0385072	0.00701947	0.0196801	0.158505	0.841495	0.1585055	0.9988076
9252	-91.54376	-125.0801	33.5363	0.0322928	0.00806299	0.0519368	0.0344883	0.013038	0.0457114	0.0393813	0.085536	0.0314267	0.0880313	0.0100065	0.0263084	0.0407774	0.0366056	0.0472602	0.100764	0.261637	0.0126353	0.0178321	0.154399	0.0801479	0.0461959	0.0607132	0.0109647	0.0403206	0.0824437	0.036407	0.0384109	0.010675	0.881626	0.940405	0.981013	1.01935	1.06337	1.13427	0.09109779	0.0209095	0.00522076	0.0336289	0.022331	0.00844205	0.029598	0.0254992	0.0553842	0.0203487	0.0569999	0.0064792	0.0170346	0.0264032	0.023702	0.0306008	0.0652445	0.169409	0.00818134	0.0115462	0.0999729	0.0518955	0.0299116	0.0393115	0.0070996	0.0261074	0.053382	0.0235734	0.0248709	0.00691202	0.260263	0.739737	0.2602626	1.544411
9288	-92.924	-126.3756	33.45156	0.002662	0.00359426	0.00198665	0.00472547	0.00510991	0.013085	0.0139782	0.0295825	0.00214813	0.0136821	0.00786262	0.0170133	0.0712568	0.00653057	0.00489209	0.076001	0.0298875	0.0110661	0.0143954	0.00953382	0.00887641	0.00149082	0.0254029	0.00777223	0.043982	0.0076738	0.023839	0.007202	0.0102763	0.207926	0.464881	0.787439	1.26994	2.15109	4.80941	1.135633	0.00559821	0.00755875	0.00417795	0.0099377	0.0107462	0.027518	0.0293964	0.0622123	0.00451753	0.0287737	0.0165352	0.0357792	0.149854	0.0137338	0.0102881	0.159831	0.0628537	0.0232721	0.0302737	0.0200497	0.0186672	0.00313522	0.0534225	0.0163451	0.0924945	0.0161381	0.0501337	0.0151459	0.0216112	0.29898	0.70102	0.2989799	0.4755091
9324	-93.82421	-126.9195	33.09528	0.00518235	0.0225014	0.0281068	0.0365307	0.0222446	0.0331209	0.0547451	0.0728632	0.140293	0.011397	0.0503835	0.032858	0.0377017	0.0351746	0.0407311	0.153333	0.0277788	0.0392941	0.141238	0.0990052	0.0439891	0.0859034	0.0187981	0.0403884	0.0739014	0.00128225	0.0153529	0.127162	0.0580001	0.483435	0.701537	0.895304	1.11694	1.42544	2.06853	0.5255543	0.00334505	0.014524	0.0181421	0.0235794	0.0143582	0.0213785	0.0353363	0.0470309	0.0905551	0.00735644	0.032521	0.0212088	0.0243353	0.0227041	0.0262907	0.0989718	0.0179304	0.0253631	0.0911645	0.0639048	0.0283936	0.055448	0.0121336	0.0260695	0.0477011	0.00082765	0.00990982	0.0820791	0.0374373	0.272746	0.727254	0.2727457	1.549261
9360	-99.37057	-132.4172	33.04659	0.080502	0.0191709	0.00446534	0.00811656	0.0305056	0.0377071	0.0728336	0.0789241	0.0235464	0.000775004	0.0222775	0.035852	0.0827726	0.00929087	0.0463269	0.313619	0.0770855	0.00848639	0.0255439	0.0807919	0.0139764	0.0908488	0.0535439	0.0204482	0.132546	0.0512943	0.0339915	0.0898227	0.0306073	0.474969	0.695519	0.892901	1.11995	1.43778	2.1054	0.5383291	0.0510906	0.0121668	0.00283393	0.00515118	0.0193604	0.0239308	0.0462238	0.0500891	0.0149437	0.000491856	0.0141384	0.0227535	0.0525316	0.00589645	0.0294014	0.199038	0.0489223	0.00538589	0.0162114	0.0512746	0.0088701	0.0576572	0.0339816	0.0129775	0.0841201	0.0325539	0.0215727	0.0570059	0.0194249	0.386345	0.613655	0.386345	1.575672
9396	-101.7296	-135.1284	33.39884	0.0156829	0.0624965	0.00628041	0.0428235	0.0582313	0.0255492	0.0662307	0.0261463	0.00376417	0.0111333	0.00518865	0.0122314	0.0451228	0.0701719	0.0923462	0.176446	0.00141848	0.00998883	0.0131938	0.0647458	0.0593493	0.00998318	0.0340757	0.0483476	0.0263664	0.00124675	0.0341763	0.0421559	0.0309026	0.338793	0.589858	0.848159	1.17902	1.69532	2.95166	0.7826254	0.0143119	0.0570329	0.00573136	0.0390798	0.0531407	0.0233156	0.0604407	0.0238605	0.0034351	0.01016	0.00473505	0.0111621	0.0411781	0.0640374	0.0842732	0.161021	0.00129448	0.00911559	0.0120404	0.0590856	0.0541609	0.00911043	0.0310967	0.044121	0.0240614	0.00113775	0.0311885	0.0384705	0.028201	0.784028	0.215972	0.784028	1.095796
9432	-95.64223	-129.7402	34.09799	0.0414311	0.142031	0.0100321	0.0049045	0.0369022	0.0348345	0.0210333	0.0754822	0.00323018	0.073524	0.0677121	0.0747163	0.0625054	0.07946	0.0922989	0.0863328	0.013253	0.0142337	0.0060185	0.0281185	0.0116095	0.00925039	0.00731073	0.0366923	0.0143812	0.0249993	0.00722422	0.0336829	0.0294364	0.957177	0.978881	0.993363	1.00668	1.02157	1.04474	0.03164618	0.0362591	0.124301	0.00877977	0.00429225	0.0322955	0.030486	0.0184076	0.0660594	0.00282694	0.0643456	0.0592593	0.0653891	0.0547025	0.0695406	0.0807768	0.0755555	0.0115986	0.0124568	0.00526718	0.0246084	0.0101603	0.00809562	0.0063981	0.0321118	0.0125859	0.0218785	0.00632239	0.0294781	0.0257617	0.317541	0.682459	0.3175408	1.142641
9468	-89.33113	-122.2209	32.88977	0.00157787	0.000571232	0.0152688	0.00433485	0.000920937	0.0148798	0.0184613	0.0024665	0.00116106	0.031465	0.0076437	0.00028942	0.00523769	0.0128959	0.000751944	0.0280317	0.00941209	0.0121663	0.000781719	0.017088	0.00280683	0.00952617	0.000144441	0.0053494	0.00354324	0.0156996	0.00309749	0.015074	0.0172452	0.122058	0.358522	0.726134	1.37716	2.78923	8.19286	1.520804	0.00611835	0.002215	0.0592061	0.0168087	0.00357101	0.0576979	0.0715853	0.00956407	0.00450212	0.122008	0.0296391	0.00112225	0.0203096	0.050005	0.00291573	0.108696	0.0364962	0.0471761	0.00303119	0.0662601	0.0108837	0.0369386	0.000560084	0.0207428	0.0137392	0.0608765	0.0120108	0.058451	0.0668699	0.176021	0.823979	0.1760206	0.2578922
9504	-91.33034	-124.135	32.80467	0.00629574	0.000266367	0.000253489	0.00187619	0.00392612	0.00685993	0.00811417	0.00617904	0.000303296	0.0165795	0.00489075	0.00271874	0.00585972	0.0167036	0.0122798	0.0299851	0.00440504	0.00564647	0.0200091	0.0128191	0.00377789	0.00124818	0.000946273	0.0289302	0.00889263	0.000402415	0.0131229	0.00126328	0.015033	0.114203	0.347077	0.718822	1.39116	2.8812	8.75636	1.568901	0.0262773	0.00111177	0.00105802	0.00783091	0.016387	0.0286322	0.0338672	0.0257903	0.0012659	0.0691999	0.0204132	0.0113476	0.0244575	0.0697178	0.0512537	0.125153	0.0183859	0.0235674	0.0835147	0.0535048	0.0157683	0.0052097	0.00394959	0.12075	0.0371163	0.00167961	0.0547729	0.0052727	0.0627452	0.323996	0.676004	0.323996	0.2395881
9540	-96.47469	-129.2176	32.74286	0.0135156	0.0041533	0.0111123	0.00445622	0.00459964	0.00358754	0.00649063	0.00631189	0.00127816	0.00919763	0.00680932	0.00241488	0.0040812	0.0118633	0.00507713	0.0463942	0.0013486	0.00157481	0.00626108	0.00576865	0.00222774	0.00201548	0.00927052	0.0177431	0.00738205	0.00549033	0.00110893	0.00859455	0.00385833	0.114203	0.347077	0.718822	1.39116	2.8812	8.75636	1.568901	0.0631607	0.0194091	0.0519298	0.0208247	0.0214949	0.0167652	0.0303319	0.0294966	0.00597309	0.0429821	0.0318212	0.0112852	0.0190722	0.0554393	0.0237263	0.216809	0.00630224	0.00735936	0.0292591	0.0269579	0.0104106	0.00941867	0.0433228	0.0829166	0.0344976	0.0256573	0.00518224	0.0401639	0.0180307	0.391444	0.608556	0.3914437	0.2139872
9576	-87.6054	-121.7625	34.15707	0.0444234	0.00251858	0.0528116	0.0520764	0.00501667	0.010965	0.0125609	0.0495465	0.000532754	0.0395008	0.0322256	0.0343035	0.0364328	0.0589063	0.0365128	0.142334	0.0349515	0.0215616	0.0424108	0.0241422	0.0520133	0.0203395	0.031502	0.0338026	0.045353	0.0538408	0.0335378	0.0417444	0.0188526	0.923204	0.96178	0.987916	1.01223	1.03974	1.08318	0.05777707	0.0417231	0.00236548	0.0496014	0.0489109	0.00471173	0.0102984	0.0117974	0.0465348	0.00050037	0.0370997	0.0302668	0.0322183	0.0342182	0.0553256	0.0342934	0.133682	0.032827	0.020251	0.0398328	0.0226747	0.0488516	0.0191032	0.0295871	0.0317479	0.0425962	0.050568	0.0314992	0.0392069	0.0177066	0.0719087	0.928091	0.07190868	1.06472
9612	-94.02911	-127.691	33.66187	0.0173001	0.00315998	0.0147326	0.00609999	0.0386342	0.025184	0.000934212	0.0353154	0.00580833	0.0136435	0.0274843	0.0303384	0.176809	0.00696549	0.088711	0.14935	0.0185274	0.0135621	0.0110984	0.0231562	0.0525868	0.0436143	0.00617941	0.0446345	0.0343419	0.0164421	0.0289268	0.0339231	0.0914631	0.461513	0.685838	0.889005	1.12485	1.45807	2.16679	0.5591097	0.0163374	0.00298413	0.0139127	0.00576054	0.0364843	0.0237826	0.000882226	0.0333502	0.00548511	0.0128843	0.0259549	0.0286502	0.16697	0.00657788	0.0837745	0.141039	0.0174964	0.0128074	0.0104808	0.0218676	0.0496605	0.0411873	0.00583554	0.0421507	0.0324308	0.0155272	0.0273171	0.0320354	0.0863734	0.274245	0.725755	0.2742451	1.058926
9648	-87.67547	-122.1142	34.43874	0.0101769	0.0240336	0.00699596	0.0119142	0.00752815	0.00178023	0.00668422	0.0737648	0.0137494	0.0406081	0.00940116	0.026645	0.0443239	0.0167874	0.0547838	0.0917895	0.0281188	0.0503223	0.0245741	0.01042	0.0242444	0.0403507	0.0520088	0.0354531	0.00131361	0.00315521	0.011113	0.0229131	0.0174684	0.937409	0.968969	0.990214	1.00988	1.03203	1.06677	0.04673592	0.0133482	0.0315228	0.00917597	0.0156267	0.009874	0.00233497	0.00876709	0.0967507	0.0180338	0.053262	0.0123307	0.0349478	0.0581357	0.0220185	0.0718549	0.120392	0.0368809	0.0660033	0.0322316	0.013667	0.0317992	0.0529243	0.0682153	0.0465007	0.00172294	0.00413841	0.0145759	0.0300531	0.0229117	0.277279	0.722721	0.277279	0.7624218
9684	-87.85759	-122.164	34.30637	0.0109601	0.00637372	0.00648987	0.00915367	0.0480869	0.00593842	0.0228537	0.107598	0.000176214	0.0613457	0.0265712	0.00485076	0.0352873	0.0110417	0.0608632	0.0711829	0.0228266	0.00472431	0.00821584	0.014023	0.0103715	0.023299	0.0551823	0.0263196	0.00488217	0.00662831	0.0191642	0.0570616	0.0131847	0.774898	0.883048	0.96194	1.03957	1.13244	1.29049	0.1844	0.0145232	0.00844585	0.00859977	0.0121296	0.0637202	0.00786904	0.0302835	0.142579	0.000233503	0.0812895	0.0352096	0.00642777	0.0467594	0.0146314	0.0806502	0.0943249	0.0302476	0.00626021	0.0108869	0.018582	0.0137434	0.0308737	0.0731225	0.0348763	0.0064694	0.00878321	0.0253946	0.0756127	0.0174712	0.166136	0.833864	0.166136	0.7546563
9720	-93.51948	-126.713	33.19348	0.00423932	0.00575496	0.000480549	0.01701	0.0112376	0.0219656	0.0171028	0.0230653	0.0030058	0.0313953	0.035631	0.00898262	0.0157833	0.0401813	0.0430115	0.156549	0.0177994	0.0282232	0.0107708	0.0167788	0.0303362	0.0015256	0.0241622	0.0126298	0.0067586	0.0219238	0.0267319	0.0280248	0.0483869	0.159812	0.408883	0.75653	1.32183	2.44569	6.25734	1.325932	0.00597552	0.00811189	0.000677357	0.0239764	0.0158399	0.0309616	0.0241072	0.0325116	0.00423682	0.0442531	0.0502236	0.0126614	0.0222473	0.0566375	0.0606268	0.220663	0.025089	0.0397819	0.015182	0.0236505	0.0427603	0.00215041	0.0340577	0.0178023	0.00952656	0.0309026	0.0376798	0.0395023	0.0682036	0.262159	0.737841	0.2621587	0.7094477
9756	-95.4514	-128.3866	32.93524	0.00424987	0.0293851	0.00255117	0.0432494	0.0507179	0.0401471	0.128605	0.181627	0.0338754	0.00301146	0.0581686	0.0101332	0.0504696	0.0180298	0.116287	0.161769	0.125067	0.240882	0.000714724	0.0739073	0.0143243	0.0498315	0.0623397	0.0585651	0.133433	0.00652223	0.0626756	0.121908	0.042151	0.810566	0.902643	0.968549	1.03247	1.10786	1.23371	0.151861	0.00220819	0.0152682	0.00132556	0.0224719	0.0263525	0.02086	0.0668218	0.0943714	0.0176013	0.00156472	0.0302238	0.00526511	0.0262234	0.0093681	0.0604216	0.0840534	0.0649835	0.12516	0.000371363	0.0384014	0.00744277	0.0258919	0.032391	0.0304298	0.0693301	0.00338888	0.0325655	0.0633418	0.0219012	0.296411	0.703589	0.2964106	1.924598
9792	-85.97418	-119.5718	33.59764	0.00898258	0.00913902	0.0281995	0.0199281	0.0516791	0.0437481	0.0712861	0.102496	0.0238634	0.0116058	0.0405204	0.00210885	0.0848635	0.107723	0.0175119	0.129821	0.0544597	0.100089	0.00162553	0.0604683	0.0112018	0.0243175	0.0738769	0.00810659	0.0407317	0.0514853	0.0585439	0.0577733	0.0730053	0.69815	0.839254	0.946795	1.05619	1.19153	1.43236	0.2598138	0.00656064	0.0066749	0.0205962	0.014555	0.037745	0.0319525	0.0520655	0.0748608	0.0174292	0.00847656	0.0295951	0.00154025	0.0619821	0.078678	0.0127903	0.0948182	0.0397759	0.0731023	0.00118724	0.0441645	0.00818152	0.0177608	0.0539577	0.00592084	0.0297494	0.0376035	0.0427589	0.0421961	0.0533212	0.465628	0.534372	0.4656283	1.369162
9828	-96.03096	-129.0181	32.98712	0.0110649	0.020586	0.0306669	0.0271966	0.0551147	0.0122662	0.0946209	0.126254	0.016142	0.000548072	0.0191175	0.047306	0.0336885	0.0951868	0.145831	0.0811217	0.121414	0.0159883	7.06536e-05	0.00536252	0.00468965	0.178523	0.0937121	0.0123207	0.0240021	0.0798138	0.00898164	0.0819301	0.0431878	0.370671	0.616304	0.859844	1.163	1.62258	2.69781	0.7176019	0.00744252	0.0138467	0.0206274	0.0182931	0.0370717	0.00825057	0.0636446	0.0849221	0.0108576	0.000368648	0.0128589	0.0318193	0.0226598	0.0640252	0.0980895	0.0545646	0.0816666	0.0107541	4.75235e-05	0.00360698	0.00315439	0.120079	0.0630333	0.00828726	0.0161444	0.0536849	0.00604129	0.0551084	0.0290493	0.296665	0.703335	0.2966646	1.486709
9864	-93.3439	-126.9825	33.63864	0.0235928	0.246631	0.0121935	0.0148673	0.0375972	0.0100846	0.161333	0.168223	0.0284554	0.0290158	0.0556114	0.0586069	0.0215407	0.0443481	0.0759028	0.0878974	0.0345472	0.0430665	0.0278111	0.0117373	0.0051891	0.021498	0.00371213	0.00545655	0.0967828	0.0113832	0.0376116	0.0644648	0.0607397	0.935075	0.967792	0.989838	1.01027	1.03328	1.06943	0.04853823	0.0157296	0.164431	0.00812952	0.00991221	0.0250664	0.0067235	0.107563	0.112156	0.0189715	0.0193451	0.0370767	0.0390738	0.0143614	0.0295674	0.0506052	0.0586021	0.023033	0.0287129	0.018542	0.00782537	0.00345963	0.0143329	0.00247492	0.00363794	0.0645261	0.00758932	0.0250761	0.0429794	0.0404958	0.219748	0.780252	0.2197476	1.499901
9900	-93.95961	-127.5908	33.63124	0.0233254	0.031208	0.00639239	0.000954485	0.0387035	0.010104	0.123755	0.0832641	0.0294538	0.0220894	0.0763526	0.0156242	0.00368377	0.0747368	0.0501908	0.0439813	0.0866426	0.00171033	0.0134764	0.014696	0.0220334	0.0682568	0.10801	0.0363072	0.0501227	0.0984765	0.000656512	0.0440409	0.109246	0.635285	0.801507	0.933299	1.07147	1.24765	1.5741	0.3280428	0.0181169	0.0242393	0.00496498	0.000741351	0.0300611	0.00784784	0.0961207	0.0646714	0.0228768	0.0171569	0.0593032	0.0121353	0.00286119	0.0580482	0.0389833	0.0341604	0.0672955	0.00132842	0.0104671	0.0114144	0.0171134	0.0530152	0.083892	0.0281999	0.0389304	0.0764869	0.000509914	0.0342067	0.0848513	0.551559	0.448441	0.5515594	1.287495
9936	-91.30271	-125.1786	33.8759	0.00621494	0.00978717	0.00273999	0.00436471	0.0139264	0.0456953	0.0269538	0.0333581	0.00733682	0.114041	0.101471	0.0657386	0.147537	0.00872671	0.0132439	0.251316	0.0277833	0.000183479	0.0114013	0.0753471	0.00497779	0.0105253	0.0237302	0.0220324	0.00887129	0.020163	0.0795501	0.100204	0.0292637	0.860125	0.929149	0.977335	1.02319	1.07625	1.16262	0.1089506	0.00490724	0.00772784	0.00216347	0.00344633	0.0109962	0.0360805	0.0212824	0.0263392	0.00579307	0.0900452	0.0801203	0.0519064	0.116493	0.00689051	0.0104572	0.198436	0.0219374	0.000144873	0.0090023	0.0594932	0.00393041	0.00831064	0.0187371	0.0173965	0.00700467	0.0159205	0.0628118	0.0791195	0.0231063	0.215997	0.784003	0.2159971	1.266483
9972	-96.34752	-130.3029	33.95538	0.0159968	0.00498675	0.0144739	0.00744409	0.0194779	0.0598605	0.0890596	0.0190781	0.0352446	0.034607	0.0319749	0.0199886	0.114277	0.0388834	0.0422727	0.0904949	0.0403992	0.00655124	0.0302642	0.0437032	0.00155775	0.0164012	0.0188113	0.0263784	0.0586438	0.0130195	0.0608705	0.0361037	0.00575964	0.633914	0.800663	0.932992	1.07182	1.24897	1.5775	0.3296055	0.0160516	0.00500385	0.0145235	0.00746961	0.0195447	0.0600657	0.0893648	0.0191435	0.0353655	0.0347256	0.0320845	0.0200571	0.114668	0.0390167	0.0424176	0.0908051	0.0405377	0.0065737	0.0303679	0.043853	0.00156309	0.0164574	0.0188758	0.0264688	0.0588448	0.0130641	0.0610792	0.0362275	0.00577938	0.508593	0.491407	0.5085928	0.9965839
10008	-90.06414	-123.0741	33.00996	0.0390352	0.0105836	0.00895178	0.00883185	0.0302954	0.0693007	0.00399263	0.0591144	0.0330552	0.073063	0.0282621	0.0286098	0.0362463	0.0990067	0.14699	0.16704	0.119575	0.00592414	0.0165484	0.0224522	0.125755	0.0214993	0.0541886	0.000995682	0.196888	0.118298	0.146866	0.106826	0.103588	0.823663	0.909727	0.970914	1.02996	1.09923	1.21409	0.1402707	0.0207437	0.00562425	0.00475707	0.00469334	0.0160993	0.0368271	0.00212173	0.031414	0.0175659	0.0388265	0.0150188	0.0152035	0.0192616	0.0526132	0.0781122	0.0887669	0.0635433	0.00314815	0.00879398	0.0119313	0.0668278	0.0114249	0.0287964	0.000529116	0.104628	0.0628646	0.0780464	0.0567687	0.0550476	0.218584	0.781416	0.2185836	1.881784
